Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,14323,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,85.101082,5.16,13,-1.17,-0.1,52396,89.42,420232,568.949,239091,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,42.86,------,212907,-0.74,568.95,3000,8.63,None
,85.101074,5.17,14,-1.26,-0.11,51933,94.23,410895,533.052,219029,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,45.84,------,212807,-0.3,533.05,3000,8.6,None
,85.101059,5.18,15,-1.43,-0.12,52638,87.52,428678,546.043,234076,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,46.69,------,214907,-0.44,546.04,3000,8.6,None
,85.101067,5.19,16,-1.34,-0.11,53263,89.65,426952,521.575,222688,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,48,------,210307,-0.28,521.57,3000,8.6,None
,85.101089,5.2,17,-1.08,-0.09,50068,89.57,404554,522.808,211504,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,48.88,------,213907,-0.27,522.81,3000,8.6,None
,85.101089,5.21,18,-1.08,-0.09,54492,91.32,434581,551.546,239691,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,46.55,------,211707,0.12,551.55,3000,8.6,None
,85.101082,5.22,19,-1.17,-0.1,56184,98.67,423652,521.124,220775,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,48.27,------,215707,-0.45,521.12,3000,8.6,None
,85.101089,5.23,20,-1.08,-0.09,50406,94.88,395990,517.859,205067,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,47.03,------,211707,-0.57,517.86,3000,8.6,None
,85.101105,5.24,21,-0.9,-0.08,50461,93.85,389244,562.462,218935,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,45.54,------,216507,0.07,562.46,3000,8.6,None
,85.101097,5.25,22,-0.99,-0.08,54875,91.46,428647,569.914,244292,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,46.42,------,216007,0.03,569.91,3000,8.6,None
,85.101112,5.26,23,-0.81,-0.07,51092,91.91,400201,525.81,210429,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,48.13,------,212007,0.12,525.81,3000,8.6,None
,85.101059,5.27,24,-1.43,-0.12,55983,91.79,445641,555.477,247544,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,44.71,------,214707,-0.26,555.48,3000,8.6,None
,85.101112,5.28,25,-0.81,-0.07,55562,94.78,429784,513.709,220784,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,47.37,------,214007,-0.21,513.71,3000,8.6,None
,85.101105,5.29,26,-0.9,-0.08,52670,95.76,397431,513.216,203968,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,48.07,------,213407,-0.31,513.22,3000,8.6,None
,85.101097,5.3,27,-0.99,-0.08,54505,91.29,427766,557.716,238572,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,45.62,------,213807,-0.17,557.72,3000,8.6,None
,85.10112,5.31,28,-0.72,-0.06,54282,100,400499,525.479,210454,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,46.47,------,211607,-0.33,525.48,3000,8.6,None
,85.101097,5.32,29,-0.99,-0.08,56122,94.26,430315,560.563,241219,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,43.59,------,216207,-0.54,560.56,3000,8.6,None
,85.101074,5.32,30,-1.26,-0.11,57258,100,420698,523.917,220411,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,48.26,------,216707,-0.39,523.92,3000,8.6,None
,85.101089,5.33,31,-1.08,-0.09,58092,100,423828,528.636,224051,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,47.22,------,210107,-0.23,528.64,3000,8.6,None
,85.101089,5.34,32,-1.08,-0.09,53991,100,396709,521.376,206835,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,49.17,------,214307,-0.23,521.38,3000,8.6,None
,85.101082,5.35,33,-1.17,-0.1,58079,97.09,427606,557.04,238194,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,44.49,------,210607,-0.45,557.04,3000,8.6,None
,85.101059,5.36,34,-1.43,-0.12,60082,100,425850,517.024,220174,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,49.41,------,213407,-0.35,517.02,3000,8.6,None
,85.101051,5.37,35,-1.52,-0.13,60544,99.73,445189,514.51,229054,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,48.54,------,215207,-0.38,514.51,3000,8.6,None
,85.101074,5.38,36,-1.26,-0.11,58988,98.94,438577,498.617,218682,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,51.87,------,210407,-0.44,498.62,3000,8.6,None
,85.101051,5.39,37,-1.52,-0.13,59184,99.64,427248,502.676,214767,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,50.26,------,215507,-0.01,502.68,3000,8.6,None
,85.101059,5.4,38,-1.43,-0.12,59266,100,424518,512.984,217771,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,50.53,------,211707,-0.26,512.98,3000,8.6,None
,85.101044,5.41,39,-1.61,-0.14,58532,100,425236,519.91,221085,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,46.29,------,214307,-0.36,519.91,3000,8.6,None
,85.101028,5.42,40,-1.79,-0.15,58175,98.41,435384,518.631,225804,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,47.34,------,212207,-0.45,518.63,3000,8.6,None
,85.101074,5.43,41,-1.26,-0.11,57002,100,404863,507.222,205355,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,48.13,------,213507,-0.53,507.22,3000,8.6,None
,85.101051,5.44,42,-1.52,-0.13,58856,100,432102,550.072,237688,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,44.1,------,216207,-0.42,550.07,3000,8.6,None
,85.101082,5.44,43,-1.17,-0.1,60630,98.26,441000,519.824,229242,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,47.7,------,214507,-0.36,519.82,3000,8.6,None
,85.101082,5.45,44,-1.17,-0.1,58308,100,411201,503.724,207132,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,50.74,------,211807,0.04,503.72,3000,8.6,None
,85.101051,5.46,45,-1.52,-0.13,56235,97.01,419153,537.77,225408,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,45.9,------,212307,-0.98,537.77,3000,8.6,None
,85.101074,5.47,46,-1.26,-0.11,62091,100,444804,526.264,234084,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,47.16,------,216907,-0.22,526.26,3000,8.6,None
,85.101044,5.48,47,-1.61,-0.14,63511,100,445109,501.896,223398,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,50.36,------,216007,-0.28,501.9,3000,8.6,None
,85.101105,5.49,48,-0.9,-0.08,63930,100,453056,499.577,226336,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,49.96,------,214107,-0.54,499.58,3000,8.6,None
,85.101067,5.5,49,-1.34,-0.11,61951,100,449576,491.918,221155,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,50.97,------,215307,-0.39,491.92,3000,8.6,None
,85.101074,5.51,50,-1.26,-0.11,63290,100,442935,496.238,219801,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,50.32,------,213907,-0.37,496.24,3000,8.6,None
,85.101097,5.52,51,-0.99,-0.08,60172,100,417809,498.358,208218,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,50.05,------,212607,-0.33,498.36,3000,8.64,None
,85.101074,5.53,52,-1.26,-0.11,63903,100,445699,535.305,238585,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,47.1,------,211407,-0.3,535.3,3000,8.64,None
,85.101051,5.53,53,-1.52,-0.13,62702,100,443217,499.695,221473,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,50.79,------,213507,-0.37,499.69,3000,8.64,None
,85.101082,5.54,54,-1.17,-0.1,63778,100,442455,497.085,219938,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,50.16,------,214207,0.02,497.08,3000,8.64,None
,85.101074,5.55,55,-1.26,-0.11,63597,100,443975,501.148,222497,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,50.28,------,211607,-0.21,501.15,3000,8.64,None
,85.101067,5.56,56,-1.34,-0.11,63505,100,438550,498.572,218649,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,48.32,------,212207,-0.46,498.57,3000,8.64,None
,85.101059,5.57,57,-1.43,-0.12,61970,100,429878,504.65,216938,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,49.54,------,213207,-0.43,504.65,3000,8.64,None
,85.101051,5.58,58,-1.52,-0.13,62833,100,433638,512.652,222305,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,50.93,------,214507,-0.44,512.65,3000,8.64,None
,85.101059,5.59,59,-1.43,-0.12,65714,100,451439,509.103,229829,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,49.74,------,216107,-0.32,509.1,3000,8.64,None
,85.101044,5.6,60,-1.61,-0.14,65750,100,454625,500.999,227766,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,51.61,------,213907,0.04,501,3000,8.64,None
,85.101036,5.61,61,-1.7,-0.14,62226,100,438716,487.931,214063,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,49.75,------,215007,-0.52,487.93,3000,8.64,None
,85.101089,5.61,62,-1.08,-0.09,61892,100,423098,502.411,212569,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,50.55,------,212007,-0.41,502.41,3000,8.64,None
,85.101051,5.62,63,-1.52,-0.13,65937,100,449580,531.858,239113,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,46.95,------,213207,-0.54,531.86,3000,8.64,None
,85.101074,5.63,64,-1.26,-0.11,65106,100,454778,497.3,226161,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,50.62,------,211107,-0.69,497.3,3000,8.64,None
,85.101067,5.64,65,-1.34,-0.11,63364,100,438513,486.382,213285,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,51.48,------,214207,-0.56,486.38,3000,8.64,None
,85.101059,5.65,66,-1.43,-0.12,64669,100,447781,505.636,226414,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,51.76,------,215307,0.37,505.64,3000,8.64,None
,85.101074,5.66,67,-1.26,-0.11,68060,100,450168,494.091,222424,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,52.29,------,216407,0,494.09,3000,8.64,None
,85.101051,5.67,68,-1.52,-0.13,67177,100,453557,486.99,220878,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,52.09,------,211507,-0.46,486.99,3000,8.64,None
,85.101112,5.68,69,-0.81,-0.07,63644,100,421569,488.545,205955,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,51.03,------,210907,-0.41,488.55,3000,8.64,None
,85.101089,5.69,70,-1.08,-0.09,66046,100,451740,531.047,239895,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,47.49,------,213507,-0.21,531.05,3000,8.62,None
,85.101074,5.69,71,-1.26,-0.11,68337,100,447736,491.609,220111,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,52.45,------,212907,0.1,491.61,3000,8.62,None
,85.101089,5.7,72,-1.08,-0.09,63136,100,418709,502.85,210548,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,48.89,------,212307,-0.58,502.85,3000,8.62,None
,85.101059,5.71,73,-1.43,-0.12,68666,100,458786,529.919,243120,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,47.31,------,211407,0.17,529.92,3000,8.62,None
,85.101082,5.72,74,-1.17,-0.1,62447,100,424410,482.818,204913,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,51.64,------,215507,-0.27,482.82,3000,8.62,None
,85.101067,5.73,75,-1.34,-0.11,69858,100,460013,520.291,239341,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,50.02,------,213807,0.22,520.29,3000,8.62,None
,85.101097,5.74,76,-0.99,-0.08,64263,100,430839,480.054,206826,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,51.67,------,214707,0.04,480.05,3000,8.62,None
,85.101097,5.75,77,-0.99,-0.08,63238,100,429741,513.357,220611,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,48.95,------,215007,-0.52,513.36,3000,8.62,None
,85.101089,5.76,78,-1.08,-0.09,63899,100,421636,518.088,218444,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,49.34,------,212907,-0.01,518.09,3000,8.62,None
,85.101089,5.77,79,-1.08,-0.09,64564,100,419593,529.971,222372,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,48.59,------,216507,-0.25,529.97,3000,8.62,None
,85.101097,5.78,80,-0.99,-0.08,64041,100,428363,533.176,228393,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,48.2,------,215107,-0.35,533.18,3000,8.62,None
,85.101089,5.79,81,-1.08,-0.09,66235,100,434120,521.656,226462,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,47.53,------,213207,-0.51,521.66,3000,8.62,None
,85.101089,5.79,82,-1.08,-0.09,68305,100,460675,516.675,238019,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,48.95,------,216007,-0.34,516.68,3000,8.62,None
,85.101097,5.8,83,-0.99,-0.08,69948,100,465083,483.752,224985,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,51.3,------,212307,-0.29,483.75,3000,8.62,None
,85.10112,5.81,84,-0.72,-0.06,67994,100,429816,480.004,206313,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,50.39,------,213907,-0.14,480,3000,8.62,None
,85.101105,5.82,85,-0.9,-0.08,69979,100,465521,516.877,240617,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,48.35,------,216507,-0.26,516.88,3000,8.62,None
,85.101089,5.83,86,-1.08,-0.09,69871,100,454802,481.306,218899,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,49.5,------,213907,-0.28,481.31,3000,8.62,None
,85.101067,5.84,87,-1.34,-0.11,69606,100,452611,486.68,220277,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,52.84,------,214507,-0.09,486.68,3000,8.62,None
,85.101097,5.85,88,-0.99,-0.08,66229,100,416292,488.689,203437,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,50.94,------,214907,-0.36,488.69,3000,8.62,None
,85.101097,5.86,89,-0.99,-0.08,66282,100,421328,525.432,221380,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,47.23,------,217707,-0.33,525.43,3000,8.61,None
,85.101082,5.87,90,-1.17,-0.1,64388,100,427352,524.45,224125,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,48.71,------,213307,-0.25,524.45,3000,8.61,None
,85.101074,5.88,91,-1.26,-0.11,73539,100,458007,520.312,238306,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,46.97,------,212507,-0.54,520.31,3000,8.61,None
,85.101082,5.88,92,-1.17,-0.1,75127,100,471156,486.172,229063,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,52.77,------,217307,-0.09,486.17,3000,8.61,None
,85.101097,5.89,93,-0.99,-0.08,71848,100,468554,475.221,222667,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,50.96,------,211707,-0.26,475.22,3000,8.61,None
,85.101112,5.9,94,-0.81,-0.07,72995,100,465221,478.447,222583,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,52.96,------,217007,-0.29,478.45,3000,8.61,None
,85.101089,5.91,95,-1.08,-0.09,74736,100,480462,472.282,226914,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,53.08,------,216007,-0.34,472.28,3000,8.61,None
,85.101074,5.92,96,-1.26,-0.11,74963,100,475555,464.922,221096,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,55.05,------,214907,-0.29,464.92,3000,8.61,None
,85.101089,5.93,97,-1.08,-0.09,72130,100,469358,470.144,220666,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,53.64,------,214407,-0.55,470.14,3000,8.61,None
,85.101067,5.93,98,-1.34,-0.11,74028,100,475508,474.44,225600,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,51.55,------,212007,-1.04,474.44,3000,8.61,None
,85.101059,5.94,99,-1.43,-0.12,73600,100,466840,466.942,217987,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,53.48,------,217907,-0.27,466.94,3000,8.61,None
,85.101089,5.95,100,-1.08,-0.09,71771,100,457574,467.025,213699,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,53.56,------,212207,-0.08,467.03,3000,8.61,None
,85.101089,5.96,101,-1.08,-0.09,73884,100,473966,480.141,227570,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,55.1,------,213607,-0.11,480.14,3000,8.61,None
,85.101105,5.97,102,-0.9,-0.08,68257,100,430352,468.079,201439,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,52.12,------,216007,-0.15,468.08,3000,8.61,None
,85.101067,5.98,103,-1.34,-0.11,73003,100,470359,512.219,240926,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,48.96,------,215907,-0.2,512.22,3000,8.61,None
,85.101051,5.99,104,-1.52,-0.13,75231,100,477552,474.662,226676,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,51.58,------,215507,-0.38,474.66,3000,8.61,None
,85.101059,5.99,105,-1.43,-0.12,78485,100,483353,465.375,224940,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,54.29,------,212007,-0.56,465.38,3000,8.61,None
,85.101067,6,106,-1.34,-0.11,73325,100,456304,462.038,210830,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,51.98,------,211807,-0.46,462.04,3000,8.61,None
,85.101105,6.01,107,-0.9,-0.08,70154,100,435743,487.174,212283,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,49.6,------,215707,-0.44,487.17,3000,8.61,None
,85.101082,6.02,108,-1.17,-0.1,76346,100,477593,510.447,243786,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,49.17,------,212607,-0.23,510.45,3000,8.61,None
,85.101097,6.03,109,-0.99,-0.08,71595,100,440385,464.211,204432,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,52.77,------,218207,-0.16,464.21,3000,8.58,None
,85.101082,6.04,110,-1.17,-0.1,74565,100,473673,504.993,239202,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,51.53,------,215307,-0.25,504.99,3000,8.58,None
,85.101089,6.05,111,-1.08,-0.09,69181,100,441691,468.213,206805,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,52.99,------,216107,-0.39,468.21,3000,8.58,None
,85.101074,6.05,112,-1.26,-0.11,74343,100,469789,502.117,235889,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,51.42,------,212907,-0.33,502.12,3000,8.58,None
,85.101074,6.06,113,-1.26,-0.11,68486,100,442064,470.09,207810,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,52.26,------,212807,-0.57,470.09,3000,8.58,None
,85.101059,6.07,114,-1.43,-0.12,71955,100,442552,498.508,220615,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,49.33,------,213807,-0.36,498.51,3000,8.58,None
,85.101082,6.08,115,-1.17,-0.1,68579,100,442047,507.649,224405,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,48.45,------,211407,-0.54,507.65,3000,8.58,None
,85.101051,6.09,116,-1.52,-0.13,74566,100,461092,509.535,234942,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,47.6,------,213407,-0.27,509.53,3000,8.58,None
,85.101097,6.1,117,-0.99,-0.08,75017,100,473406,484.517,229373,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,50.63,------,215307,-0.51,484.52,3000,8.58,None
,85.101082,6.11,118,-1.17,-0.1,77214,100,487056,468.481,228176,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,53.05,------,213507,-0.36,468.48,3000,8.58,None
,85.101067,6.11,119,-1.34,-0.11,75298,100,466848,457.946,213791,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,55.77,------,211407,-0.22,457.95,3000,8.58,None
,85.101089,6.12,120,-1.08,-0.09,71395,100,452010,468.283,211668,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,52.32,------,211807,-0.31,468.28,3000,8.58,None
,85.101074,6.13,121,-1.26,-0.11,76806,100,475030,490.022,232775,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,51.95,------,210107,-0.36,490.02,3000,8.58,None
,85.101059,6.14,122,-1.43,-0.12,75135,100,471595,468.708,221040,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,53.64,------,216107,-0.43,468.71,3000,8.58,None
,85.101051,6.15,123,-1.52,-0.13,79983,100,480882,463.318,222802,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,53.93,------,211507,-0.21,463.32,3000,8.58,None
,85.101059,6.16,124,-1.43,-0.12,79677,100,494755,456.213,225714,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,54.2,------,215307,-0.53,456.21,3000,8.58,None
,85.101097,6.16,125,-0.99,-0.08,77639,100,481037,445.812,214452,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,57.75,------,210307,-0.14,445.81,3000,8.58,None
,85.101105,6.17,126,-0.9,-0.08,70377,100,443433,455.695,202070,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,53.55,------,212207,-0.32,455.7,3000,8.58,None
,85.101082,6.18,127,-1.17,-0.1,80071,100,492026,499.244,245641,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,52,------,215907,-0.25,499.24,3000,8.58,None
,85.101067,6.19,128,-1.34,-0.11,76706,100,477803,449.96,214992,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,53.85,------,216907,-0.69,449.96,3000,8.58,None
,85.101074,6.2,129,-1.26,-0.11,78774,100,491779,459.115,225783,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,55.76,------,211707,-0.51,459.12,3000,8.61,None
,85.101089,6.21,130,-1.08,-0.09,78170,100,457487,446.92,204460,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,53.94,------,213907,-0.61,446.92,3000,8.61,None
,85.101059,6.21,131,-1.43,-0.12,77479,100,483414,489.286,236528,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,52.45,------,210407,-0.17,489.29,3000,8.61,None
,85.101082,6.22,132,-1.17,-0.1,72959,100,450502,457.406,206062,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,55.71,------,213507,-0.12,457.41,3000,8.61,None
,85.101036,6.23,133,-1.7,-0.14,77123,100,482656,491.425,237189,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,50.42,------,213707,-0.52,491.43,3000,8.61,None
,85.101067,6.24,134,-1.34,-0.11,77240,100,482227,456.607,220188,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,56.19,------,215307,-0.35,456.61,3000,8.61,None
,85.101082,6.25,135,-1.17,-0.1,79610,100,483966,457.516,221422,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,54.78,------,212507,0.09,457.52,3000,8.61,None
,85.101044,6.26,136,-1.61,-0.14,80043,100,496116,459.833,228131,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,53.7,------,215307,-0.54,459.83,3000,8.61,None
,85.101067,6.26,137,-1.34,-0.11,79933,100,491995,446.118,219488,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,55.45,------,218507,-0.46,446.12,3000,8.61,None
,85.101059,6.27,138,-1.43,-0.12,77709,100,483927,455.62,220487,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,55.29,------,215707,-0.04,455.62,3000,8.61,None
,85.101074,6.28,139,-1.26,-0.11,72741,100,453179,457.957,207536,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,52.45,------,212307,-0.54,457.96,3000,8.61,None
,85.101059,6.29,140,-1.43,-0.12,77741,100,484851,492.698,238885,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,51.51,------,211307,-0.55,492.7,3000,8.61,None
