Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,13039,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.101097,5.74,51,-0.99,-0.08,4891,12.73,290276,780.188,226470,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,32.65,------,206402,-0.2,780.19,3000,8.61,None
,85.101089,5.76,52,-1.08,-0.09,4369,11.23,283104,774.143,219163,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,32.94,------,206002,-0.08,774.14,3000,8.61,None
,85.10112,5.77,53,-0.72,-0.06,5166,13.19,298000,767.986,228859,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,32.45,------,206302,-0.17,767.99,3000,8.61,None
,85.101112,5.78,54,-0.81,-0.07,5225,12.8,299653,748.701,224351,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.91,------,206902,-0.18,748.7,3000,8.61,None
,85.101128,5.8,55,-0.63,-0.05,5195,13.37,300901,746.414,224597,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,34.93,------,211602,-0.23,746.41,3000,8.61,None
,85.101105,5.81,56,-0.9,-0.08,5128,12.22,304608,737.556,224666,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.56,------,208302,-0.32,737.56,3000,8.61,None
,85.101089,5.82,57,-1.08,-0.09,5491,13.58,299705,731.477,219227,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,33.69,------,206002,-0.17,731.48,3000,8.61,None
,85.101128,5.83,58,-0.63,-0.05,5321,15.6,269663,736.883,198710,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.22,------,210902,-0.12,736.88,3000,8.61,None
,85.101112,5.85,59,-0.81,-0.07,5172,13.92,278798,834.255,232589,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,31.4,------,206402,-0.04,834.26,3000,8.61,None
,85.101128,5.86,60,-0.63,-0.05,6375,17.21,278995,804.841,224547,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,30.5,------,208002,-0.27,804.84,3000,8.62,None
