Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,13854,Ref. Mass:,86.104507,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,86.096359,5.06,2,-94.63,-8.15,937,2.55,250409,3000,751227,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,11.94,------,210402,-0.02,3000,3000,8.6,None
,86.09639,5.07,3,-94.28,-8.12,1081,2.54,312632,943.377,294929,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,28.69,------,202502,-0.22,943.38,3000,8.6,None
,86.096375,5.09,4,-94.45,-8.13,1263,2.97,310280,729.839,226454,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.89,------,204202,-0.27,729.84,3000,8.6,None
,86.096397,5.1,5,-94.19,-8.11,982,2.34,308627,732.752,226147,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.26,------,200002,-0.48,732.75,3000,8.6,None
,86.096359,5.11,6,-94.63,-8.15,1395,3.53,301976,734.741,221874,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.91,------,199402,-0.24,734.74,3000,8.6,None
,86.096375,5.13,7,-94.45,-8.13,1290,2.97,314454,745.258,234349,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.34,------,202702,-0.22,745.26,3000,8.6,None
,86.096367,5.14,8,-94.54,-8.14,1175,2.98,286987,722.323,207297,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.68,------,202802,-0.15,722.32,3000,8.6,None
,86.096359,5.15,9,-94.63,-8.15,1334,3.16,309432,789.976,244444,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.77,------,200902,-0.22,789.98,3000,8.6,None
,86.096375,5.16,10,-94.45,-8.13,1270,3.45,280619,731.028,205140,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.78,------,203402,-0.07,731.03,3000,8.6,None
,86.096367,5.18,11,-94.54,-8.14,998,2.53,297655,805.451,239747,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,31.75,------,202102,-0.34,805.45,3000,8.6,None
,86.096375,5.19,12,-94.45,-8.13,1167,2.94,294168,757.662,222880,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.2,------,203902,-0.26,757.66,3000,8.6,None
,86.096382,5.2,13,-94.37,-8.13,997,2.48,302360,762.276,230482,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.69,------,200802,-0.12,762.28,3000,8.6,None
,86.09639,5.22,14,-94.28,-8.12,1184,2.94,303299,753.976,228680,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.68,------,206102,0.05,753.98,3000,8.6,None
,86.096397,5.23,15,-94.19,-8.11,1303,3.24,300599,753.036,226362,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.93,------,206602,-0.48,753.04,3000,8.6,None
,86.09639,5.24,16,-94.28,-8.12,1028,2.69,283076,754.173,213488,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.93,------,199902,-0.22,754.17,3000,8.6,None
,86.096367,5.26,17,-94.54,-8.14,968,2.65,279400,787.863,220129,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.32,------,204202,-0.44,787.86,3000,8.6,None
,86.096352,5.27,18,-94.72,-8.16,946,2.41,286499,815.681,233692,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,31.8,------,202702,-0.39,815.68,3000,8.6,None
,86.096375,5.29,19,-94.45,-8.13,901,2.17,303017,789.791,239320,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.97,------,201702,-0.1,789.79,3000,8.6,None
,86.096375,5.3,20,-94.45,-8.13,1271,3.26,287655,750.541,215897,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.14,------,204502,-0.12,750.54,3000,8.6,None
,86.096375,5.31,21,-94.45,-8.13,1006,2.46,293902,785.526,230868,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.62,------,201502,-0.42,785.53,3000,8.6,None
,86.096367,5.33,22,-94.54,-8.14,947,2.5,280732,766.809,215268,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.4,------,202702,-0.47,766.81,3000,8.6,None
,86.096405,5.34,23,-94.1,-8.1,1288,3.16,303034,804.64,243833,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.83,------,200702,-0.35,804.64,3000,8.6,None
,86.096352,5.35,24,-94.72,-8.16,1094,2.7,304690,746.159,227347,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.27,------,201602,-0.4,746.16,3000,8.59,None
,86.096375,5.37,25,-94.45,-8.13,1134,3.02,281470,745.926,209956,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.65,------,200402,-0.23,745.93,3000,8.59,None
,86.096397,5.38,26,-94.19,-8.11,1340,3.23,314591,816.537,256875,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,31.37,------,207802,-0.17,816.54,3000,8.59,None
,86.096397,5.39,27,-94.19,-8.11,1036,2.49,307204,727.008,223340,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.61,------,203102,-0.21,727.01,3000,8.59,None
,86.096405,5.4,28,-94.1,-8.1,1110,2.75,306659,730.825,224114,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.88,------,201002,-0.21,730.82,3000,8.59,None
,86.096397,5.42,29,-94.19,-8.11,1175,2.89,307851,737.375,227002,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.93,------,203002,-0.22,737.38,3000,8.59,None
,86.09642,5.43,30,-93.92,-8.09,1070,2.67,309766,738.967,228907,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.71,------,200502,0.1,738.97,3000,8.59,None
,86.096382,5.44,31,-94.37,-8.13,1089,2.8,295968,742.448,219741,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.84,------,204402,0.1,742.45,3000,8.59,None
,86.096367,5.46,32,-94.54,-8.14,1191,2.86,309613,759.176,235051,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.76,------,201402,-0.27,759.18,3000,8.59,None
,86.096375,5.47,33,-94.45,-8.13,1061,2.53,305320,728.585,222452,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.75,------,199502,-0.11,728.59,3000,8.59,None
,86.09639,5.48,34,-94.28,-8.12,1296,3.17,313715,734.387,230388,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.64,------,204002,-0.2,734.39,3000,8.59,None
,86.09639,5.49,35,-94.28,-8.12,1205,2.97,312790,728.002,227712,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.74,------,199202,-0.53,728,3000,8.59,None
,86.096367,5.51,36,-94.54,-8.14,1093,2.88,288414,725.412,209219,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.68,------,202002,0.12,725.41,3000,8.59,None
,86.096367,5.52,37,-94.54,-8.14,985,2.34,305608,796.969,243560,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.53,------,203002,-0.42,796.97,3000,8.61,None
,86.09642,5.53,38,-93.92,-8.09,1071,2.79,282966,744.066,210546,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.22,------,204502,-0.22,744.07,3000,8.61,None
,86.096382,5.55,39,-94.37,-8.13,1146,2.87,303258,797.942,241982,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.44,------,201102,0.03,797.94,3000,8.61,None
,86.09639,5.56,40,-94.28,-8.12,1430,3.86,283045,742.913,210278,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.02,------,205402,-0.06,742.91,3000,8.61,None
,86.096382,5.57,41,-94.37,-8.13,1090,2.73,311497,805.563,250931,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,31.97,------,201602,-0.13,805.56,3000,8.61,None
,86.096413,5.59,42,-94.01,-8.09,1233,2.95,313921,728.466,228681,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.92,------,207202,-0.21,728.47,3000,8.61,None
,86.096375,5.6,43,-94.45,-8.13,1199,2.97,306410,718.411,220128,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.96,------,200602,-0.42,718.41,3000,8.61,None
,86.096397,5.61,44,-94.19,-8.11,1335,3.46,286837,733.118,210286,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.73,------,207102,-0.07,733.12,3000,8.61,None
,86.096367,5.63,45,-94.54,-8.14,1207,2.99,314106,788.7,247736,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.54,------,203102,-0.3,788.7,3000,8.61,None
,86.096359,5.64,46,-94.63,-8.15,1024,2.4,319804,722.911,231190,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,36.19,------,198402,-0.27,722.91,3000,8.61,None
,86.096382,5.65,47,-94.37,-8.13,951,2.31,312382,706.915,220827,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,36.12,------,194502,-0.24,706.92,3000,8.61,None
,86.096336,5.66,48,-94.9,-8.17,923,2.46,296923,719.715,213700,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.88,------,197602,-0.36,719.72,3000,8.61,None
,86.096359,5.68,49,-94.63,-8.15,1149,2.79,317573,762.037,242003,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,33.89,------,198702,-0.47,762.04,3000,8.61,None
,86.096375,5.69,50,-94.45,-8.13,1178,2.84,322094,719.609,231782,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.87,------,206002,-0.32,719.61,3000,8.63,None
,86.096352,5.7,51,-94.72,-8.16,1225,2.99,313955,706.127,221692,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.88,------,201202,-0.41,706.13,3000,8.63,None
,86.096352,5.71,52,-94.72,-8.16,1215,3.08,305610,713.907,218177,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,36.97,------,205402,-0.05,713.91,3000,8.63,None
,86.096367,5.73,53,-94.54,-8.14,1295,3.17,314348,736.043,231374,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.97,------,204702,-0.11,736.04,3000,8.63,None
,86.096375,5.74,54,-94.45,-8.13,1215,3.08,301218,716.438,215804,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.78,------,206002,-0.3,716.44,3000,8.63,None
