Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,13544,Ref. Mass:,86.104507,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,86.104431,5.28,33,-0.89,-0.08,11570,6.23,594659,370.01,220030,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,66.16,------,211102,0.08,370.01,3000,8.63,None
,86.104454,5.28,34,-0.62,-0.05,12446,6.69,602478,368.569,222055,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.58,------,215402,-0.38,368.57,3000,8.63,None
,86.104454,5.29,35,-0.62,-0.05,11732,6.56,581164,364.139,211624,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.05,------,212102,0.29,364.14,3000,8.63,None
,86.104439,5.3,36,-0.8,-0.07,11497,6.34,574561,376.679,216425,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.89,------,211502,0.09,376.68,3000,8.63,None
,86.104439,5.3,37,-0.8,-0.07,12515,6.7,605946,379.227,229791,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.25,------,210702,-0.28,379.23,3000,8.63,None
,86.104439,5.31,38,-0.8,-0.07,12695,6.74,602059,365.345,219959,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.81,------,210002,-0.06,365.35,3000,8.63,None
,86.104446,5.32,39,-0.71,-0.06,13136,6.89,603528,365.623,220664,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,69.52,------,214002,0.3,365.62,3000,8.63,None
,86.104469,5.32,40,-0.44,-0.04,12014,6.44,593803,364.922,216692,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.12,------,209202,0.4,364.92,3000,8.63,None
,86.104477,5.33,41,-0.35,-0.03,12705,6.84,600673,373.38,224279,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.1,------,211102,0.33,373.38,3000,8.63,None
,86.104454,5.34,42,-0.62,-0.05,12972,6.91,602469,364.346,219507,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,68.83,------,213002,-0.72,364.35,3000,8.63,None
,86.104462,5.34,43,-0.53,-0.05,12580,6.69,595871,366.522,218400,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.53,------,214702,-0.38,366.52,3000,8.62,None
,86.104469,5.35,44,-0.44,-0.04,13499,7.14,604942,370.231,223969,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,71.69,------,212102,0.67,370.23,3000,8.62,None
,86.104454,5.36,45,-0.62,-0.05,12796,7.01,596646,363.794,217057,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.85,------,213502,0.34,363.79,3000,8.62,None
,86.104446,5.36,46,-0.71,-0.06,12851,6.59,611453,365.377,223411,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.22,------,213902,0.05,365.38,3000,8.62,None
,86.104454,5.37,47,-0.62,-0.05,12220,6.43,608824,359.92,219128,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,72.07,------,211602,-0.52,359.92,3000,8.62,None
,86.104439,5.38,48,-0.8,-0.07,11752,6.43,586620,366.643,215080,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,69.84,------,212902,0.88,366.64,3000,8.62,None
,86.104469,5.38,49,-0.44,-0.04,12126,6.74,574063,373.258,214273,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.41,------,210302,-0.06,373.26,3000,8.62,None
,86.104462,5.39,50,-0.53,-0.05,12537,6.67,597429,385.972,230591,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.25,------,213202,-0.38,385.97,3000,8.62,None
,86.104462,5.4,51,-0.53,-0.05,14063,7.43,596699,370.289,220951,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.35,------,215402,-0.08,370.29,3000,8.62,None
,86.104477,5.4,52,-0.35,-0.03,11425,6.13,583909,364.16,212636,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.62,------,213602,0.05,364.16,3000,8.62,None
,86.104469,5.41,53,-0.44,-0.04,12779,7.17,570529,376.276,214676,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.8,------,211802,0.42,376.28,3000,8.62,None
,86.104469,5.42,54,-0.44,-0.04,12900,7.36,554539,387.616,214948,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,65.14,------,213302,-0.39,387.62,3000,8.62,None
,86.104446,5.42,55,-0.71,-0.06,12681,7.02,575593,395.427,227605,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,64.09,------,215202,0.02,395.43,3000,8.62,None
,86.104462,5.43,56,-0.53,-0.05,12000,6.63,577206,379.318,218944,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.68,------,214602,0.27,379.32,3000,8.62,None
,86.104446,5.44,57,-0.71,-0.06,13351,7.07,586064,383.73,224890,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,63.54,------,216002,-0.2,383.73,3000,8.62,None
,86.104431,5.44,58,-0.89,-0.08,11902,6.25,607996,373.381,227014,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,64.79,------,208602,0.24,373.38,3000,8.62,None
,86.104462,5.45,59,-0.53,-0.05,13465,7.07,615022,366.684,225519,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.48,------,212602,-0.4,366.68,3000,8.62,None
,86.104446,5.46,60,-0.71,-0.06,14092,7.32,599686,360.351,216097,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,71,------,210402,0.28,360.35,3000,8.62,None
,86.104469,5.46,61,-0.44,-0.04,14152,7.31,608620,362.503,220627,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.63,------,211402,0.38,362.5,3000,8.62,None
,86.104469,5.47,62,-0.44,-0.04,11845,6.57,571880,357.672,204545,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,64.94,------,215602,-0.37,357.67,3000,8.62,None
,86.104469,5.48,63,-0.44,-0.04,12265,6.23,616729,384.259,236984,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.98,------,214002,0.13,384.26,3000,8.62,None
,86.104469,5.48,64,-0.44,-0.04,13143,6.65,631368,356.557,225118,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,70.79,------,214802,-0.27,356.56,3000,8.62,None
,86.104446,5.49,65,-0.71,-0.06,12996,6.53,622029,347.973,216449,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,76.03,------,211102,0.16,347.97,3000,8.62,None
,86.104439,5.5,66,-0.8,-0.07,12911,6.55,603835,349.105,210802,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.53,------,211602,0.41,349.1,3000,8.62,None
,86.104439,5.5,67,-0.8,-0.07,14053,7.09,628452,359.047,225644,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,68.56,------,211102,-0.35,359.05,3000,8.62,None
,86.104446,5.51,68,-0.71,-0.06,12885,6.67,604295,347.95,210264,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.64,------,214502,-0.24,347.95,3000,8.6,None
,86.104431,5.52,69,-0.89,-0.08,12354,6.12,634196,360.887,228873,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,72.26,------,209202,-0.31,360.89,3000,8.6,None
,86.104431,5.52,70,-0.89,-0.08,14454,7.24,619308,348.303,215707,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.76,------,209602,-0.17,348.3,3000,8.6,None
,86.104454,5.53,71,-0.62,-0.05,12119,6.64,570408,351.451,200471,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.44,------,214402,-0.46,351.45,3000,8.6,None
,86.104439,5.54,72,-0.8,-0.07,11604,5.91,613227,385.173,236199,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,67.43,------,210902,-0.36,385.17,3000,8.6,None
,86.104454,5.54,73,-0.62,-0.05,13725,7.53,577538,356.537,205914,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.18,------,210002,-0.25,356.54,3000,8.6,None
,86.104446,5.55,74,-0.71,-0.06,13238,6.89,592479,384.862,228022,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,67.66,------,212102,-0.23,384.86,3000,8.6,None
,86.104439,5.56,75,-0.8,-0.07,12757,6.33,628958,367.204,230956,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,72.63,------,210302,0.12,367.2,3000,8.6,None
,86.104454,5.56,76,-0.62,-0.05,13231,6.67,623967,350.177,218499,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.07,------,214302,-0.31,350.18,3000,8.6,None
,86.104477,5.57,77,-0.35,-0.03,11927,6.47,575338,350.283,201531,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.42,------,212302,0.01,350.28,3000,8.6,None
,86.104477,5.58,78,-0.35,-0.03,12576,6.44,625857,382.958,239677,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.23,------,215802,-0.64,382.96,3000,8.6,None
,86.104462,5.58,79,-0.53,-0.05,14024,7.27,605746,355.005,215043,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,70.73,------,214502,0.15,355.01,3000,8.6,None
,86.104477,5.59,80,-0.35,-0.03,12488,6.71,579391,356.387,206487,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,68.74,------,211502,-0.28,356.39,3000,8.6,None
,86.104469,5.6,81,-0.44,-0.04,12841,6.44,628755,377.224,237182,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.17,------,211802,0.3,377.22,3000,8.6,None
,86.104469,5.6,82,-0.44,-0.04,13792,6.73,629494,349.852,220229,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.9,------,210302,-0.45,349.85,3000,8.6,None
,86.104462,5.61,83,-0.53,-0.05,12074,6.13,603448,345.037,208212,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,72.1,------,215402,-0.8,345.04,3000,8.6,None
,86.104469,5.61,84,-0.44,-0.04,13013,6.46,634562,358.787,227673,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,72.44,------,209902,0.33,358.79,3000,8.6,None
,86.1045,5.62,85,-0.09,-0.01,12662,6.3,623423,345.71,215524,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.93,------,212002,0.28,345.71,3000,8.6,None
,86.104492,5.63,86,-0.18,-0.02,12482,6.69,580873,351.786,204343,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,72.26,------,209302,0.11,351.79,3000,8.6,None
,86.104462,5.63,87,-0.53,-0.05,13924,7.15,596639,377.525,225246,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.08,------,211902,-0.29,377.53,3000,8.6,None
,86.104477,5.64,88,-0.35,-0.03,13044,6.24,635964,364.766,231978,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.22,------,213302,-0.01,364.77,3000,8.6,None
,86.104477,5.65,89,-0.35,-0.03,13014,6.3,639000,346.625,221493,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,74.67,------,214802,0.62,346.62,3000,8.6,None
,86.104477,5.65,90,-0.35,-0.03,13041,6.3,636726,344.897,219605,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.44,------,209302,-0.26,344.9,3000,8.6,None
,86.104485,5.66,91,-0.27,-0.02,13707,6.68,629466,343.142,215996,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,74.15,------,209602,-0.4,343.14,3000,8.6,None
,86.104469,5.67,92,-0.44,-0.04,12968,6.11,642234,349.17,224249,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,74.9,------,211202,-0.22,349.17,3000,8.6,None
,86.104462,5.67,93,-0.53,-0.05,12782,6.49,610080,344.613,210241,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.13,------,213802,-0.08,344.61,3000,8.6,None
,86.104462,5.68,94,-0.53,-0.05,13772,6.77,618392,357.255,220924,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.26,------,213502,0.04,357.26,3000,8.62,None
,86.104446,5.68,95,-0.71,-0.06,13623,6.75,622478,356.218,221738,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,70.17,------,213402,-0.12,356.22,3000,8.62,None
,86.104462,5.69,96,-0.53,-0.05,13095,6.27,640425,348.353,223094,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.89,------,213602,0.57,348.35,3000,8.62,None
,86.104454,5.7,97,-0.62,-0.05,13268,6.55,634800,342.687,217538,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,75.97,------,211802,0.74,342.69,3000,8.62,None
,86.104469,5.7,98,-0.44,-0.04,13770,6.86,615609,345.789,212871,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.96,------,212502,-0.42,345.79,3000,8.62,None
,86.104462,5.71,99,-0.53,-0.05,13645,6.8,615128,351.632,216299,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,72.89,------,213002,-0.33,351.63,3000,8.62,None
,86.104462,5.72,100,-0.53,-0.05,12748,6.25,621219,352.437,218941,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,72.97,------,211802,0.28,352.44,3000,8.62,None
,86.104485,5.72,101,-0.27,-0.02,12757,6.68,585891,351.932,206194,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.54,------,210502,0.03,351.93,3000,8.62,None
,86.104469,5.73,102,-0.44,-0.04,13987,6.82,633577,375.03,237610,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,67.7,------,210602,0.02,375.03,3000,8.62,None
,86.104477,5.74,103,-0.35,-0.03,13911,6.63,641588,345.649,221764,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,71.85,------,211402,-0.33,345.65,3000,8.62,None
,86.104469,5.74,104,-0.44,-0.04,12610,6.09,636432,340.071,216432,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.98,------,214702,-0.19,340.07,3000,8.62,None
,86.104477,5.75,105,-0.35,-0.03,15169,7.17,648892,343.781,223077,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.81,------,210202,-0.22,343.78,3000,8.62,None
,86.104462,5.75,106,-0.53,-0.05,14963,7.1,645959,341.216,220411,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,74.94,------,211802,0.27,341.22,3000,8.62,None
,86.104469,5.76,107,-0.44,-0.04,13460,6.39,646647,340.675,220296,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.73,------,210902,0.57,340.67,3000,8.62,None
,86.104469,5.77,108,-0.44,-0.04,12527,6.42,586431,344.007,201736,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.69,------,214102,-0.16,344.01,3000,8.62,None
,86.104462,5.77,109,-0.53,-0.05,14052,6.6,645267,371.579,239767,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.63,------,213302,-0.04,371.58,3000,8.62,None
,86.104477,5.78,110,-0.35,-0.03,12721,6.33,606718,339.965,206263,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.77,------,211002,-0.02,339.97,3000,8.62,None
,86.104454,5.79,111,-0.62,-0.05,14187,6.71,648704,368.798,239241,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,69.53,------,213802,-0.14,368.8,3000,8.62,None
,86.104469,5.79,112,-0.44,-0.04,13729,6.47,644300,339.281,218599,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,77.98,------,210002,0.53,339.28,3000,8.62,None
,86.104439,5.8,113,-0.8,-0.07,13593,6.74,611722,340.006,207989,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.19,------,216802,0.72,340.01,3000,8.62,None
,86.104446,5.81,114,-0.71,-0.06,13133,6.29,628909,353.809,222513,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,70.51,------,213702,-0.47,353.81,3000,8.62,None
,86.104446,5.81,115,-0.71,-0.06,14119,6.69,645635,345.314,222947,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,72.19,------,215802,-0.48,345.31,3000,8.62,None
,86.104462,5.82,116,-0.53,-0.05,13897,6.46,646535,338.708,218987,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,77.27,------,213902,-0.01,338.71,3000,8.62,None
,86.104469,5.82,117,-0.44,-0.04,12930,6.45,606291,338.878,205459,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.64,------,213802,-0.4,338.88,3000,8.62,None
,86.104462,5.83,118,-0.53,-0.05,13027,6.4,606095,365.822,221723,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.83,------,216002,-0.09,365.82,3000,8.62,None
,86.104446,5.84,119,-0.71,-0.06,13319,6.44,632425,362.7,229380,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.73,------,213102,-0.19,362.7,3000,8.62,None
,86.104462,5.84,120,-0.53,-0.05,13760,6.72,615241,342.58,210769,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.75,------,214702,0.27,342.58,3000,8.62,None
,86.104446,5.85,121,-0.71,-0.06,13791,6.31,662583,358.854,237771,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.74,------,215002,-0.23,358.85,3000,8.6,None
,86.104454,5.86,122,-0.62,-0.05,12540,6.22,605022,337.122,203967,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.04,------,215602,0.19,337.12,3000,8.6,None
,86.104424,5.86,123,-0.97,-0.08,14100,6.79,631104,365.225,230495,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,70,------,213602,0.44,365.22,3000,8.6,None
,86.104424,5.87,124,-0.97,-0.08,14140,6.52,662613,345.224,228750,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,75.7,------,211002,0.2,345.22,3000,8.6,None
,86.104439,5.88,125,-0.8,-0.07,12765,6.33,608142,334.599,203484,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,74.43,------,209702,0.11,334.6,3000,8.6,None
,86.104431,5.88,126,-0.89,-0.08,12596,6.19,613432,359.366,220447,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.61,------,213802,-0.15,359.37,3000,8.6,None
,86.104431,5.89,127,-0.89,-0.08,14271,6.5,668341,357.852,239167,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,72.11,------,208902,-0.57,357.85,3000,8.6,None
,86.104439,5.89,128,-0.8,-0.07,14775,6.67,668575,331.007,221303,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,75.52,------,210802,-0.34,331.01,3000,8.6,None
,86.104431,5.9,129,-0.89,-0.08,14176,6.68,640388,323.79,207351,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,72.91,------,208602,-0.63,323.79,3000,8.6,None
,86.104439,5.91,130,-0.8,-0.07,15584,7.04,664133,338.204,224613,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.16,------,215702,0.11,338.2,3000,8.6,None
,86.104431,5.91,131,-0.89,-0.08,14456,6.49,675145,332.107,224220,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,76.3,------,214802,-0.45,332.11,3000,8.6,None
,86.104446,5.92,132,-0.71,-0.06,14072,6.5,659569,326.326,215235,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,77.13,------,213402,0.87,326.33,3000,8.6,None
,86.104446,5.93,133,-0.71,-0.06,14976,6.71,682844,331.743,226528,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,77.03,------,213802,-0.61,331.74,3000,8.6,None
,86.104439,5.93,134,-0.8,-0.07,14466,6.72,641441,322.652,206962,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,76.21,------,212802,-0.08,322.65,3000,8.6,None
,86.104439,5.94,135,-0.8,-0.07,14802,6.73,665167,341.137,226913,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.24,------,211802,-0.36,341.14,3000,8.6,None
,86.104431,5.94,136,-0.89,-0.08,15249,6.77,666804,328.949,219344,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,79.01,------,213202,-0.38,328.95,3000,8.6,None
,86.104424,5.95,137,-0.97,-0.08,14676,6.63,664418,324.202,215405,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,79.48,------,211702,0.37,324.2,3000,8.6,None
,86.104454,5.96,138,-0.62,-0.05,14348,6.99,611480,331.099,202460,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,76.31,------,209602,-0.1,331.1,3000,8.6,None
,86.104439,5.96,139,-0.8,-0.07,13892,6.27,658169,356.197,234438,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.94,------,216802,-0.18,356.2,3000,8.6,None
