Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,12805,Ref. Mass:,86.104507,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,86.104469,5.46,59,-0.44,-0.04,10763,7.18,593008,387.451,229761,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.63,------,211202,0.3,387.45,3000,8.61,None
,86.104469,5.46,60,-0.44,-0.04,9844,6.63,574672,367.781,211353,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.83,------,212502,-0.05,367.78,3000,8.61,None
,86.104446,5.47,61,-0.71,-0.06,10555,6.97,603440,379.289,228878,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.02,------,209002,0.22,379.29,3000,8.61,None
,86.104446,5.48,62,-0.71,-0.06,9477,6.02,607781,363.352,220838,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.38,------,211402,-0.15,363.35,3000,8.61,None
,86.104446,5.49,63,-0.71,-0.06,9795,6.56,579600,361.95,209786,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,70.43,------,208102,-0.46,361.95,3000,8.61,None
,86.104454,5.49,64,-0.62,-0.05,9339,6.19,607091,373.168,226547,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,67.99,------,207002,0.27,373.17,3000,8.61,None
,86.104462,5.5,65,-0.53,-0.05,10452,6.81,603762,361.276,218125,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.16,------,207302,-0.28,361.28,3000,8.61,None
,86.104454,5.51,66,-0.62,-0.05,10592,6.75,609203,367.514,223891,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.44,------,213902,0.15,367.51,3000,8.61,None
,86.104431,5.51,67,-0.89,-0.08,9209,5.99,583511,357.937,208860,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.44,------,210002,-0.58,357.94,3000,8.6,None
,86.104462,5.52,68,-0.53,-0.05,9684,6.86,551378,370.659,204373,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,67.42,------,214902,-0.35,370.66,3000,8.6,None
,86.104446,5.53,69,-0.71,-0.06,10510,6.9,610278,394.781,240926,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,67.2,------,216002,0.13,394.78,3000,8.6,None
,86.104462,5.53,70,-0.53,-0.05,10566,7.2,575644,363.248,209101,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.69,------,210902,0.39,363.25,3000,8.6,None
,86.104462,5.54,71,-0.53,-0.05,8879,6.28,546975,376.323,205839,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,65.81,------,209302,0.01,376.32,3000,8.6,None
,86.104454,5.55,72,-0.62,-0.05,10271,7.07,563559,398.766,224728,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,65.52,------,208902,0.3,398.77,3000,8.6,None
,86.104454,5.55,73,-0.62,-0.05,9953,6.4,607554,391.984,238151,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,67.38,------,210102,0.12,391.98,3000,8.6,None
,86.104439,5.56,74,-0.8,-0.07,10407,6.79,600237,361.56,217022,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.25,------,207502,-0.49,361.56,3000,8.6,None
,86.104469,5.57,75,-0.44,-0.04,8931,5.83,573840,363.984,208868,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.97,------,211702,0.36,363.98,3000,8.6,None
,86.104446,5.57,76,-0.71,-0.06,9855,6.47,589888,383.452,226194,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,67.24,------,211002,-0.95,383.45,3000,8.6,None
,86.104446,5.58,77,-0.71,-0.06,10475,6.52,618612,368.24,227798,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.45,------,207802,0.08,368.24,3000,8.6,None
,86.104469,5.59,78,-0.44,-0.04,10625,7.31,569659,355.114,202294,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,70.04,------,209602,-0.68,355.11,3000,8.6,None
,86.104446,5.59,79,-0.71,-0.06,10662,6.64,612411,386.301,236575,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.86,------,211302,0.51,386.3,3000,8.6,None
,86.104446,5.6,80,-0.71,-0.06,10009,6.28,601286,355.678,213864,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.55,------,213602,0.41,355.68,3000,8.6,None
,86.104446,5.61,81,-0.71,-0.06,10252,6.71,595066,363.102,216069,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.93,------,209902,0.2,363.1,3000,8.6,None
,86.104446,5.61,82,-0.71,-0.06,10973,6.79,627457,364.273,228566,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,72.14,------,211502,0.13,364.27,3000,8.6,None
,86.104439,5.62,83,-0.8,-0.07,10115,6.26,605078,350.027,211793,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.6,------,209802,-1.14,350.03,3000,8.6,None
,86.104446,5.63,84,-0.71,-0.06,10508,6.71,590839,360.319,212890,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.3,------,208802,-0.63,360.32,3000,8.6,None
,86.104431,5.63,85,-0.89,-0.08,11701,7.25,627883,364.291,228732,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.21,------,212802,0.18,364.29,3000,8.6,None
,86.104446,5.64,86,-0.71,-0.06,11790,7.51,612065,347.708,212820,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,72.84,------,209302,0.28,347.71,3000,8.6,None
,86.104439,5.65,87,-0.8,-0.07,11019,7.04,609313,357.101,217586,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.13,------,212802,-0.55,357.1,3000,8.6,None
,86.104462,5.65,88,-0.53,-0.05,9850,6.14,612283,357.653,218985,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,70.53,------,207102,-0.35,357.65,3000,8.6,None
,86.104462,5.66,89,-0.53,-0.05,9361,5.9,613600,353.964,217192,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.97,------,209802,0.14,353.96,3000,8.6,None
,86.104446,5.66,90,-0.71,-0.06,12161,7.52,620370,359.431,222980,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.85,------,213802,-0.35,359.43,3000,8.6,None
,86.104446,5.67,91,-0.71,-0.06,11732,7.49,602596,354.638,213704,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,71.43,------,211602,-0.66,354.64,3000,8.6,None
,86.104462,5.68,92,-0.53,-0.05,11300,7,611944,360.308,220488,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.27,------,211602,0.4,360.31,3000,8.6,None
,86.104424,5.68,93,-0.97,-0.08,11564,7.24,613972,355.435,218227,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.96,------,209902,0.55,355.44,3000,8.59,None
,86.104446,5.69,94,-0.71,-0.06,11215,6.9,620771,358.064,222276,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.19,------,209702,0.44,358.06,3000,8.59,None
,86.104446,5.7,95,-0.71,-0.06,9561,6.29,576949,352.135,203164,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,67.76,------,210102,-0.3,352.14,3000,8.59,None
,86.104454,5.7,96,-0.62,-0.05,9423,6.5,566295,376.267,213078,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,67.6,------,213702,-0.33,376.27,3000,8.59,None
,86.104431,5.71,97,-0.89,-0.08,10627,6.69,602790,389.271,234649,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,66.23,------,209902,0.06,389.27,3000,8.59,None
,86.104439,5.72,98,-0.8,-0.07,10792,6.61,623652,362.284,225939,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,68.63,------,212902,-0.16,362.28,3000,8.59,None
,86.104454,5.72,99,-0.62,-0.05,10011,6.54,581529,350.779,203988,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,68.61,------,211102,-0.72,350.78,3000,8.59,None
,86.104454,5.73,100,-0.62,-0.05,10620,6.74,601925,376.734,226766,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.62,------,209202,-0.58,376.73,3000,8.59,None
,86.104462,5.74,101,-0.53,-0.05,10570,6.89,574094,354.42,203470,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.41,------,208702,0.38,354.42,3000,8.59,None
,86.104462,5.74,102,-0.53,-0.05,10467,6.34,625674,379.984,237746,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.47,------,210802,-0.11,379.98,3000,8.59,None
,86.104462,5.75,103,-0.53,-0.05,10827,6.61,630132,351.102,221240,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.09,------,210102,-0.31,351.1,3000,8.59,None
,86.104454,5.76,104,-0.62,-0.05,11094,6.69,628354,346.489,217718,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.06,------,211502,0.5,346.49,3000,8.59,None
,86.104469,5.76,105,-0.44,-0.04,10771,6.94,592686,345.264,204633,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.8,------,210502,-0.13,345.26,3000,8.59,None
,86.104462,5.77,106,-0.53,-0.05,10998,6.53,637436,371.431,236764,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,69.87,------,213702,-0.41,371.43,3000,8.59,None
,86.104439,5.78,107,-0.8,-0.07,11498,7.05,615466,346.545,213287,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,71.16,------,213202,-0.49,346.55,3000,8.59,None
,86.104469,5.78,108,-0.44,-0.04,10159,6.51,590169,353.544,208651,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.08,------,208302,-0.31,353.54,3000,8.59,None
,86.104446,5.79,109,-0.71,-0.06,10480,6.37,625864,373.54,233785,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.92,------,209002,0.16,373.54,3000,8.59,None
,86.104446,5.8,110,-0.71,-0.06,10652,6.82,595552,352.341,209838,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.36,------,215302,0.02,352.34,3000,8.59,None
,86.104431,5.8,111,-0.89,-0.08,10800,6.68,605446,372.116,225296,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.48,------,213102,-0.35,372.12,3000,8.59,None
,86.104439,5.81,112,-0.8,-0.07,11396,6.99,612137,360.479,220663,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,71.12,------,215402,-0.39,360.48,3000,8.59,None
,86.104431,5.82,113,-0.89,-0.08,11875,7.02,633328,354.038,224222,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.51,------,213202,-0.65,354.04,3000,8.59,None
,86.104424,5.82,114,-0.97,-0.08,10581,6.46,609918,343.619,209579,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.53,------,212102,-0.52,343.62,3000,8.59,None
,86.104454,5.83,115,-0.62,-0.05,10546,6.77,587519,355.013,208577,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.4,------,214002,-0.3,355.01,3000,8.59,None
,86.104462,5.84,116,-0.53,-0.05,9103,6.03,578926,372.836,215844,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,67.96,------,211102,-0.13,372.84,3000,8.59,None
,86.104454,5.84,117,-0.62,-0.05,10613,6.64,613005,378.468,232003,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.48,------,215102,-0.03,378.47,3000,8.59,None
,86.104462,5.85,118,-0.53,-0.05,10362,6.63,583477,354.912,207083,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,69.99,------,210502,0.29,354.91,3000,8.59,None
,86.104439,5.86,119,-0.8,-0.07,11154,6.48,641761,374.086,240074,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.31,------,213902,0.24,374.09,3000,8.62,None
,86.104462,5.86,120,-0.53,-0.05,11044,6.51,635887,339.265,215734,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.74,------,209002,-0.1,339.27,3000,8.62,None
,86.104469,5.87,121,-0.44,-0.04,8665,5.48,589578,343.935,202776,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,72.19,------,206502,-0.65,343.93,3000,8.62,None
,86.104462,5.87,122,-0.53,-0.05,12442,7.39,634835,373.327,237001,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,66.54,------,213202,-0.63,373.33,3000,8.62,None
,86.104477,5.88,123,-0.35,-0.03,11511,6.81,634165,345.805,219298,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.34,------,210402,-0.1,345.81,3000,8.62,None
,86.104469,5.89,124,-0.44,-0.04,11275,6.59,627743,343.983,215933,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.86,------,211402,0.18,343.98,3000,8.62,None
,86.104462,5.89,125,-0.53,-0.05,11797,6.79,649301,346.935,225265,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,72.65,------,208802,-0.23,346.93,3000,8.62,None
,86.104492,5.9,126,-0.18,-0.02,11827,6.78,638820,337.774,215777,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,73.34,------,210202,0.01,337.77,3000,8.62,None
,86.1045,5.91,127,-0.09,-0.01,10873,6.88,587990,344.535,202583,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.86,------,209102,0.07,344.53,3000,8.62,None
,86.104462,5.91,128,-0.53,-0.05,11962,7.09,630435,375.448,236696,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,68.29,------,214502,0.06,375.45,3000,8.62,None
,86.104462,5.92,129,-0.53,-0.05,10546,6.53,593970,346.346,205719,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,72.98,------,207202,-0.75,346.35,3000,8.62,None
,86.104439,5.93,130,-0.8,-0.07,10726,6.23,646139,366.109,236558,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,69.48,------,212902,0.24,366.11,3000,8.62,None
,86.104469,5.93,131,-0.44,-0.04,11302,6.57,646115,338.573,218757,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,74.56,------,210202,-0.12,338.57,3000,8.62,None
,86.104477,5.94,132,-0.35,-0.03,9693,6.11,596881,341.228,203673,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,72.99,------,209402,-0.08,341.23,3000,8.62,None
,86.104492,5.94,133,-0.18,-0.02,10678,6.74,598398,367.278,219778,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,67.16,------,208502,0.04,367.28,3000,8.62,None
,86.104469,5.95,134,-0.44,-0.04,9433,5.89,588771,368.25,216815,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,70.51,------,208402,-0.23,368.25,3000,8.62,None
,86.104454,5.96,135,-0.62,-0.05,12564,7.28,646536,371.526,240205,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,71,------,211302,0.41,371.53,3000,8.62,None
,86.104462,5.96,136,-0.53,-0.05,11599,6.65,651187,340.673,221842,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,74.94,------,212602,0.35,340.67,3000,8.62,None
,86.104462,5.97,137,-0.53,-0.05,12032,6.9,648430,338.107,219239,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,76.47,------,210402,0.19,338.11,3000,8.62,None
,86.104454,5.98,138,-0.62,-0.05,10899,6.06,655683,333.434,218627,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,77.6,------,210702,-0.2,333.43,3000,8.62,None
,86.104492,5.98,139,-0.18,-0.02,11062,6.97,586849,330.383,193885,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,75.34,------,214802,-0.29,330.38,3000,8.62,None
