Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,14213,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,85.101143,5.19,14,-0.45,-0.04,40518,86.9,328438,678.418,222818,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,36.04,------,210107,-0.56,678.42,3000,8.59,None
,85.101143,5.21,15,-0.45,-0.04,41414,89.33,325786,686.349,223602,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,36.22,------,217107,-0.31,686.35,3000,8.59,None
,85.101128,5.22,16,-0.63,-0.05,45209,88.87,357795,689.229,246603,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,38.17,------,213707,-0.22,689.23,3000,8.59,None
,85.101105,5.23,17,-0.9,-0.08,45836,91.41,360269,631.463,227497,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,40.38,------,214907,-0.38,631.46,3000,8.59,None
,85.101112,5.24,18,-0.81,-0.07,44576,92.42,348223,621.474,216412,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,41,------,214707,-0.28,621.47,3000,8.59,None
,85.101097,5.25,19,-0.99,-0.08,46703,91.13,365125,637.498,232766,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,39.22,------,215707,-0.31,637.5,3000,8.59,None
,85.101105,5.26,20,-0.9,-0.08,46354,95,358696,615.184,220664,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,40.87,------,217307,-0.35,615.18,3000,8.59,None
,85.101097,5.27,21,-0.99,-0.08,46843,91.31,359541,622.325,223751,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,40.5,------,216007,-0.22,622.32,3000,8.59,None
,85.101112,5.28,22,-0.81,-0.07,47759,95.83,363889,621.98,226332,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,39.85,------,217507,-0.42,621.98,3000,8.59,None
,85.101082,5.29,23,-1.17,-0.1,46088,92.01,354035,616.447,218243,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,41.17,------,212707,0.08,616.45,3000,8.59,None
,85.101097,5.31,24,-0.99,-0.08,46723,95.6,351352,627.07,220322,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,39.69,------,211307,-0.36,627.07,3000,8.59,None
,85.10112,5.32,25,-0.72,-0.06,48466,96.65,362451,638.363,231375,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,39,------,213807,-0.38,638.36,3000,8.59,None
,85.101105,5.33,26,-0.9,-0.08,46802,95.96,349749,624.447,218400,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,40.27,------,215507,-0.44,624.45,3000,8.59,None
,85.101135,5.34,27,-0.54,-0.05,45240,95.35,338609,634.412,214818,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,39.63,------,216807,-0.32,634.41,3000,8.61,None
,85.101128,5.35,28,-0.63,-0.05,44189,94.28,337323,657.219,221695,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,36.59,------,214007,-0.38,657.22,3000,8.61,None
,85.101105,5.36,29,-0.9,-0.08,49753,97.88,369499,663.421,245133,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,38.03,------,215707,-0.32,663.42,3000,8.61,None
,85.10112,5.37,30,-0.72,-0.06,49326,92.56,371185,613.065,227561,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,40.46,------,213807,-0.43,613.07,3000,8.61,None
,85.101128,5.38,31,-0.63,-0.05,48195,92.46,368708,610.728,225180,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,40.16,------,212507,-0.26,610.73,3000,8.61,None
,85.101105,5.39,32,-0.9,-0.08,49441,100,362817,615.468,223302,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,40.29,------,217807,-0.29,615.47,3000,8.61,None
,85.101105,5.4,33,-0.9,-0.08,48418,95.84,364366,615.81,224380,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,41.82,------,211907,-0.35,615.81,3000,8.61,None
,85.101128,5.42,34,-0.63,-0.05,49066,96.97,368805,614.74,226719,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,39.1,------,215007,-0.58,614.74,3000,8.61,None
,85.101135,5.43,35,-0.54,-0.05,48901,94.67,365346,614.8,224615,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,40.09,------,215707,-0.5,614.8,3000,8.61,None
,85.101105,5.44,36,-0.9,-0.08,50160,97.71,370427,605.509,224297,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,42.15,------,216307,-0.17,605.51,3000,8.61,None
,85.101135,5.45,37,-0.54,-0.05,47838,97.42,338029,595.38,201256,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,40.35,------,213507,-0.2,595.38,3000,8.61,None
,85.101151,5.46,38,-0.36,-0.03,46438,99.97,342889,661.089,226680,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,38.48,------,213707,-0.17,661.09,3000,8.61,None
,85.101128,5.47,39,-0.63,-0.05,50240,96.46,368418,654.408,241096,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,38.2,------,213007,-0.3,654.41,3000,8.61,None
,85.10112,5.48,40,-0.72,-0.06,50013,100,356654,608.094,216879,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,40.44,------,213607,0.05,608.09,3000,8.61,None
,85.101105,5.49,41,-0.9,-0.08,52784,100,373621,624.365,233276,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,41.39,------,213707,-0.14,624.37,3000,8.61,None
,85.101112,5.5,42,-0.81,-0.07,48310,97.97,346290,607.342,210316,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,41.48,------,213307,-0.21,607.34,3000,8.61,None
,85.101089,5.51,43,-1.08,-0.09,50733,100,367674,648.164,238313,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,38.49,------,213407,-0.44,648.16,3000,8.61,None
,85.101097,5.52,44,-0.99,-0.08,49038,96.7,371302,608.794,226046,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,38.88,------,214207,-0.45,608.79,3000,8.61,None
,85.101089,5.54,45,-1.08,-0.09,50453,100,358332,607.514,217692,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,41.07,------,213507,-0.1,607.51,3000,8.61,None
,85.101112,5.55,46,-0.81,-0.07,50710,100,347301,618.654,214859,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,40.55,------,214607,-0.31,618.65,3000,8.61,None
,85.101112,5.56,47,-0.81,-0.07,53642,100,376137,642.7,241743,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,40.48,------,210607,0.07,642.7,3000,8.61,None
,85.101105,5.57,48,-0.9,-0.08,49778,100,350317,598.618,209706,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,40.51,------,215307,-0.66,598.62,3000,8.61,None
,85.101089,5.58,49,-1.08,-0.09,50680,100,348182,639.506,222665,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,38.5,------,215907,-0.43,639.51,3000,8.61,None
,85.101082,5.59,50,-1.17,-0.1,53178,100,373260,640.99,239256,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,40.32,------,214107,-0.4,640.99,3000,8.61,None
,85.10112,5.6,51,-0.72,-0.06,50424,100,350826,588.964,206624,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,42.63,------,211607,-0.03,588.96,3000,8.61,None
,85.101074,5.61,52,-1.26,-0.11,51317,100,355339,638.926,227035,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,39.4,------,213007,-0.35,638.93,3000,8.61,None
,85.101089,5.62,53,-1.08,-0.09,54585,100,378627,624.831,236578,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,40.63,------,213707,-0.25,624.83,3000,8.61,None
,85.101074,5.63,54,-1.26,-0.11,53080,100,358197,594.445,212929,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,40.96,------,215707,-0.47,594.45,3000,8.61,None
,85.101105,5.64,55,-0.9,-0.08,54413,100,377373,613.853,231652,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,40.91,------,217307,-0.5,613.85,3000,8.61,None
,85.101067,5.65,56,-1.34,-0.11,56693,100,376994,590.689,222686,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,42.49,------,217107,-0.23,590.69,3000,8.61,None
,85.101082,5.67,57,-1.17,-0.1,56013,100,374108,587.974,219966,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,41.71,------,211707,-0.44,587.97,3000,8.61,None
,85.101067,5.68,58,-1.34,-0.11,55862,100,371354,593.721,220481,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,41.57,------,211907,-0.18,593.72,3000,8.61,None
,85.101082,5.69,59,-1.17,-0.1,53910,100,375064,591.771,221952,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,44.53,------,214407,-0.14,591.77,3000,8.61,None
,85.101082,5.7,60,-1.17,-0.1,54259,100,369728,592.128,218926,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,41.78,------,218507,-0.33,592.13,3000,8.61,None
,85.101105,5.71,61,-0.9,-0.08,52059,100,352213,603.316,212496,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,39.06,------,216207,-0.44,603.32,3000,8.61,None
,85.101112,5.72,62,-0.81,-0.07,55346,100,376795,634.498,239076,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,38.32,------,217907,-0.55,634.5,3000,8.61,None
,85.10112,5.73,63,-0.72,-0.06,52440,100,355239,593.702,210906,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,42.12,------,211807,-0.15,593.7,3000,8.61,None
,85.101097,5.74,64,-0.99,-0.08,56051,100,383056,636.759,243915,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,41.1,------,218007,-0.17,636.76,3000,8.61,None
,85.101097,5.75,65,-0.99,-0.08,55326,100,373626,583.94,218175,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,42.42,------,214907,-0.56,583.94,3000,8.61,None
,85.10112,5.76,66,-0.72,-0.06,58008,100,392584,590.776,231929,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,42.53,------,215507,-0.24,590.78,3000,8.61,None
,85.101089,5.77,67,-1.08,-0.09,56893,100,384438,577.226,221908,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,43.08,------,217007,-0.38,577.23,3000,8.61,None
,85.101082,5.78,68,-1.17,-0.1,58449,100,379173,576.172,218469,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,43.43,------,214707,-0.41,576.17,3000,8.61,None
,85.101089,5.79,69,-1.08,-0.09,59289,100,390507,585.36,228587,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,42.65,------,215407,-0.29,585.36,3000,8.61,None
,85.101097,5.8,70,-0.99,-0.08,58496,100,388632,567.439,220525,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,43.27,------,211907,-0.39,567.44,3000,8.61,None
,85.101089,5.81,71,-1.08,-0.09,56599,100,376366,576.123,216833,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,42.46,------,212207,-0.14,576.12,3000,8.61,None
,85.101097,5.82,72,-0.99,-0.08,56828,100,375588,588.227,220931,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,41.04,------,215307,-0.47,588.23,3000,8.61,None
,85.101097,5.83,73,-0.99,-0.08,58716,100,394068,588.339,231845,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,43.49,------,214307,-0.22,588.34,3000,8.61,None
,85.101105,5.84,74,-0.9,-0.08,57091,100,378657,571.705,216480,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,41.78,------,218607,-0.92,571.7,3000,8.61,None
,85.101082,5.85,75,-1.17,-0.1,57750,100,375725,588.248,221019,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,43.2,------,212207,-0.1,588.25,3000,8.61,None
,85.101105,5.86,76,-0.9,-0.08,61241,100,388885,593.878,230951,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,42.35,------,217707,-0.16,593.88,3000,8.61,None
,85.101112,5.87,77,-0.81,-0.07,55811,100,359147,575.039,206523,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,42.75,------,214407,-0.26,575.04,3000,8.61,None
,85.101112,5.88,78,-0.81,-0.07,53432,100,353512,615.131,217457,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,41.29,------,212107,-0.27,615.13,3000,8.61,None
,85.101097,5.89,79,-0.99,-0.08,59593,100,393455,626.264,246406,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,39.72,------,214807,-0.22,626.26,3000,8.61,None
,85.101128,5.9,80,-0.63,-0.05,60080,100,395101,571.427,225771,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,43.97,------,212907,-0.23,571.43,3000,8.61,None
,85.101112,5.91,81,-0.81,-0.07,56562,100,364110,563.923,205330,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,44.08,------,215807,-0.29,563.92,3000,8.61,None
,85.101097,5.93,82,-0.99,-0.08,58267,100,394657,614.668,242583,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,40.43,------,213607,-0.64,614.67,3000,8.61,None
,85.101074,5.94,83,-1.26,-0.11,58408,100,378859,564.791,213976,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,45.22,------,212907,-0.15,564.79,3000,8.61,None
,85.101074,5.95,84,-1.26,-0.11,60167,100,397745,586.828,233408,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,42.86,------,213507,-0.08,586.83,3000,8.61,None
,85.101082,5.96,85,-1.17,-0.1,62425,100,399475,561.614,224351,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,44.72,------,216307,-0.29,561.61,3000,8.61,None
,85.101097,5.97,86,-0.99,-0.08,58314,100,368055,560.027,206121,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,45.8,------,214907,-0.08,560.03,3000,8.61,None
,85.101105,5.98,87,-0.9,-0.08,56223,100,360361,607.208,218814,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,40.14,------,212107,-0.49,607.21,3000,8.61,None
,85.10112,5.99,88,-0.72,-0.06,62819,100,395200,621.66,245680,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,40.63,------,215707,-0.24,621.66,3000,8.61,None
,85.101082,6,89,-1.17,-0.1,63331,100,393395,574.571,226034,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,45.24,------,217507,-0.35,574.57,3000,8.61,None
,85.101089,6.01,90,-1.08,-0.09,64549,100,406015,561.461,227962,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,44.69,------,216007,-0.35,561.46,3000,8.61,None
,85.101105,6.02,91,-0.9,-0.08,62094,100,390623,550.103,214883,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,44.87,------,218907,-0.36,550.1,3000,8.61,None
,85.10112,6.03,92,-0.72,-0.06,59127,100,366901,564.796,207224,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,43.16,------,216607,-0.24,564.8,3000,8.61,None
,85.101097,6.04,93,-0.99,-0.08,62438,100,390112,610.245,238064,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,41.65,------,214307,-0.35,610.25,3000,8.61,None
,85.101128,6.05,94,-0.63,-0.05,61715,100,398375,564.871,225030,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,44.64,------,214507,-0.42,564.87,3000,8.61,None
,85.101112,6.06,95,-0.81,-0.07,61610,100,398427,561.252,223618,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,45.19,------,211507,-0.21,561.25,3000,8.61,None
,85.101128,6.07,96,-0.63,-0.05,60804,100,372796,560.008,208769,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,43.97,------,215707,-0.25,560.01,3000,8.61,None
,85.101135,6.08,97,-0.54,-0.05,59307,100,370640,600.744,222660,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,41.7,------,213807,-0.45,600.74,3000,8.61,None
,85.10112,6.09,98,-0.72,-0.06,65719,100,399154,599.516,239299,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,43.55,------,213207,0.07,599.52,3000,8.61,None
,85.101089,6.1,99,-1.08,-0.09,65149,100,405260,551.759,223606,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,44.79,------,215907,-0.36,551.76,3000,8.61,None
,85.101089,6.11,100,-1.08,-0.09,65876,100,399290,550.306,219732,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,45.89,------,216507,-0.1,550.31,3000,8.61,None
,85.101105,6.12,101,-0.9,-0.08,63558,100,390788,556.579,217504,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,47.29,------,217607,-0.18,556.58,3000,8.61,None
,85.101128,6.13,102,-0.63,-0.05,63596,100,399808,565.187,225966,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,44.73,------,210207,-0.13,565.19,3000,8.61,None
,85.101143,6.14,103,-0.45,-0.04,57631,100,366358,558.921,204765,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,44.44,------,210607,-0.39,558.92,3000,8.61,None
,85.101135,6.15,104,-0.54,-0.05,57319,100,365927,610.851,223527,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,41.24,------,216207,-0.32,610.85,3000,8.61,None
,85.10112,6.16,105,-0.72,-0.06,62304,100,393163,612.716,240897,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,40.68,------,212407,-0.56,612.72,3000,8.61,None
,85.10112,6.17,106,-0.72,-0.06,63335,100,394766,562.253,221958,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,43.59,------,211407,-0.68,562.25,3000,8.61,None
,85.101105,6.18,107,-0.9,-0.08,64855,100,401208,556.557,223295,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,45.25,------,212707,-0.12,556.56,3000,8.61,None
,85.10112,6.19,108,-0.72,-0.06,62905,100,375177,554.663,208097,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,45.96,------,216507,-0.09,554.66,3000,8.61,None
,85.10112,6.2,109,-0.72,-0.06,65616,100,407102,594.365,241967,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,42.62,------,215207,-0.09,594.36,3000,8.61,None
,85.101105,6.21,110,-0.9,-0.08,63257,100,400212,546.371,218664,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,46.5,------,216707,-0.18,546.37,3000,8.6,None
,85.101135,6.22,111,-0.54,-0.05,61626,100,377396,561.965,212084,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,45.63,------,210907,-0.29,561.97,3000,8.6,None
,85.101089,6.23,112,-1.08,-0.09,61728,100,387723,589.551,228582,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,42.49,------,218007,-0.34,589.55,3000,8.6,None
,85.101089,6.24,113,-1.08,-0.09,63006,100,388667,572.955,222689,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,43.38,------,217007,-0.47,572.96,3000,8.6,None
,85.101089,6.25,114,-1.08,-0.09,63909,100,395950,565.216,223797,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,44.52,------,218507,-0.01,565.22,3000,8.6,None
,85.101089,6.26,115,-1.08,-0.09,63928,100,394539,554.104,218615,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,44.21,------,211707,-0.71,554.1,3000,8.6,None
,85.101112,6.27,116,-0.81,-0.07,66758,100,407491,559.741,228089,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,44.8,------,214707,-0.17,559.74,3000,8.6,None
,85.101112,6.28,117,-0.81,-0.07,65367,100,394914,544.41,214995,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,45.38,------,214407,-0.45,544.41,3000,8.6,None
,85.101112,6.29,118,-0.81,-0.07,63881,100,384350,561.516,215819,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,44.55,------,213907,-0.61,561.52,3000,8.6,None
,85.101112,6.3,119,-0.81,-0.07,65806,100,410379,580.634,238280,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,43.72,------,214907,-0.38,580.63,3000,8.6,None
,85.101105,6.31,120,-0.9,-0.08,65560,100,400872,540.222,216560,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,45.65,------,212607,-0.4,540.22,3000,8.6,None
,85.101143,6.32,121,-0.45,-0.04,61847,100,381188,552.934,210772,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,45.13,------,213307,-0.14,552.93,3000,8.6,None
,85.101105,6.33,122,-0.9,-0.08,63725,100,392138,587.786,230493,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,42.75,------,213607,-0.13,587.79,3000,8.6,None
,85.101151,6.34,123,-0.36,-0.03,67744,100,412483,566.456,233654,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,45.73,------,212807,-0.07,566.46,3000,8.6,None
,85.101143,6.35,124,-0.45,-0.04,61688,100,378924,544.491,206321,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,45.06,------,209807,-0.56,544.49,3000,8.6,None
,85.101112,6.36,125,-0.81,-0.07,68712,100,414298,586.257,242885,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,43.21,------,218407,-0.25,586.26,3000,8.6,None
,85.101143,6.37,126,-0.45,-0.04,64782,100,381997,543.716,207698,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,47.52,------,215107,-0.28,543.72,3000,8.6,None
,85.101135,6.38,127,-0.54,-0.05,64323,100,381782,584.094,222997,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,43.18,------,214907,-0.02,584.09,3000,8.61,None
,85.10112,6.39,128,-0.72,-0.06,67060,100,409631,590.793,242007,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,41.02,------,216707,-0.46,590.79,3000,8.61,None
,85.101089,6.4,129,-1.08,-0.09,68826,100,414715,542.473,224971,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,46.38,------,217907,-0.41,542.47,3000,8.61,None
,85.10112,6.41,130,-0.72,-0.06,65342,100,394512,529.616,208940,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,47.17,------,213207,-0.33,529.62,3000,8.61,None
,85.101105,6.42,131,-0.9,-0.08,64728,100,406618,573.41,233159,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,45.08,------,213007,-0.48,573.41,3000,8.61,None
,85.10112,6.43,132,-0.72,-0.06,65765,100,405342,548.267,222235,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,45.2,------,215907,-0.01,548.27,3000,8.61,None
,85.101135,6.44,133,-0.54,-0.05,63958,100,385191,554.457,213572,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,44.59,------,214707,-0.37,554.46,3000,8.61,None
,85.101089,6.45,134,-1.08,-0.09,67727,100,400399,575.676,230500,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,43.78,------,215707,-0.39,575.68,3000,8.61,None
,85.10112,6.46,135,-0.72,-0.06,64146,100,393087,557.692,219222,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,44.48,------,215507,-0.15,557.69,3000,8.61,None
,85.101112,6.47,136,-0.81,-0.07,65262,100,391235,568.585,222450,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,42.92,------,212007,-0.24,568.58,3000,8.61,None
,85.101097,6.48,137,-0.99,-0.08,68248,100,404360,567.501,229475,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,44.67,------,212607,-0.36,567.5,3000,8.61,None
,85.101097,6.49,138,-0.99,-0.08,66034,100,397668,545.08,216761,0,,120000,800,,0,0,0,5,0,0,2.12E+08,0,0,45.46,------,216807,-0.4,545.08,3000,8.61,None
,85.101089,6.5,139,-1.08,-0.09,68686,100,406682,550.246,223775,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,45.94,------,212907,-0.07,550.25,3000,8.61,None
,85.101112,6.51,140,-0.81,-0.07,63893,100,386268,534.411,206426,0,,120000,800,,0,0,0,7,0,0,2.12E+08,0,0,46.82,------,215507,-0.35,534.41,3000,8.61,None
