Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,12048,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,85.10112,5.51,49,-0.72,-0.06,98705,100,438830,520.28,228314,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,46.91,------,212407,-0.4,520.28,3000,8.61,None
,85.101128,5.52,50,-0.63,-0.05,100597,100,439916,512.949,225654,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,49.05,------,214607,-0.39,512.95,3000,8.63,None
,85.10112,5.53,51,-0.72,-0.06,92959,100,409452,507.836,207935,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,48.85,------,217307,-0.51,507.84,3000,8.63,None
,85.101128,5.54,52,-0.63,-0.05,99050,100,438105,539.721,236454,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,46.41,------,211507,-0.11,539.72,3000,8.63,None
,85.10112,5.55,53,-0.72,-0.06,104147,100,438221,507.676,222474,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,49.91,------,218007,-0.13,507.68,3000,8.63,None
,85.101112,5.56,54,-0.81,-0.07,99789,100,423517,508.769,215473,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,47.9,------,215107,-0.35,508.77,3000,8.63,None
,85.101128,5.57,55,-0.63,-0.05,99774,100,433664,529.183,229488,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,49.33,------,212507,-0.16,529.18,3000,8.63,None
,85.101128,5.58,56,-0.63,-0.05,102032,100,437008,513.703,224492,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,49.96,------,213907,-0.05,513.7,3000,8.63,None
,85.101112,5.59,57,-0.81,-0.07,101358,100,440709,502.773,221577,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,50.8,------,212207,-0.2,502.77,3000,8.63,None
,85.101128,5.59,58,-0.63,-0.05,101160,100,439681,501.682,220580,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,51.48,------,213507,-0.39,501.68,3000,8.63,None
,85.101105,5.6,59,-0.9,-0.08,100380,100,441381,501.488,221347,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,51.1,------,217807,-0.24,501.49,3000,8.63,None
,85.101151,5.61,60,-0.36,-0.03,101836,100,441609,504.969,222999,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,47.81,------,214707,-0.42,504.97,3000,8.63,None
,85.101112,5.62,61,-0.81,-0.07,98863,100,429470,505.618,217148,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,50.53,------,214607,-0.29,505.62,3000,8.63,None
,85.101112,5.63,62,-0.81,-0.07,103692,100,445182,508.969,226584,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,50.12,------,212007,-0.2,508.97,3000,8.63,None
,85.101112,5.64,63,-0.81,-0.07,101524,100,446537,497.371,222095,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,51.08,------,212607,-0.08,497.37,3000,8.63,None
,85.101097,5.65,64,-0.99,-0.08,100842,100,428828,500.946,214820,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,49.71,------,213607,0.04,500.95,3000,8.63,None
,85.101067,5.66,65,-1.34,-0.11,101223,100,434952,510.602,222087,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,48.67,------,214707,-0.45,510.6,3000,8.63,None
,85.101089,5.67,66,-1.08,-0.09,99412,100,422627,510.265,215652,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,48.61,------,214907,-0.41,510.27,3000,8.63,None
,85.101082,5.67,67,-1.17,-0.1,103737,100,451948,523.299,236504,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,48.97,------,213407,-0.11,523.3,3000,8.63,None
,85.101089,5.68,68,-1.08,-0.09,97804,100,414708,491.023,203631,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,50.83,------,212307,0.18,491.02,3000,8.63,None
,85.101074,5.69,69,-1.26,-0.11,101462,100,429296,526.302,225939,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,46.79,------,216307,-0.38,526.3,3000,8.62,None
,85.101067,5.7,70,-1.34,-0.11,106043,100,448423,512.4,229772,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,48.57,------,215607,-0.17,512.4,3000,8.62,None
,85.101097,5.71,71,-0.99,-0.08,98668,100,416078,492.172,204782,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,47.18,------,212707,-0.75,492.17,3000,8.62,None
,85.101082,5.72,72,-1.17,-0.1,100732,100,430400,531.446,228734,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,46.57,------,215107,-0.56,531.45,3000,8.62,None
,85.101082,5.73,73,-1.17,-0.1,105554,100,439634,508.021,223343,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,50.28,------,218107,-0.14,508.02,3000,8.62,None
,85.101112,5.74,74,-0.81,-0.07,108649,100,452600,494.349,223742,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,52.22,------,217807,-0.25,494.35,3000,8.62,None
,85.101112,5.75,75,-0.81,-0.07,105738,100,440771,491.406,216597,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,51.5,------,212007,-0.48,491.41,3000,8.62,None
,85.101112,5.76,76,-0.81,-0.07,109134,100,454129,501.027,227531,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,49.8,------,214107,-0.16,501.03,3000,8.62,None
,85.101097,5.76,77,-0.99,-0.08,105972,100,450076,491.217,221085,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,51.33,------,216407,-0.18,491.22,3000,8.62,None
,85.101097,5.77,78,-0.99,-0.08,100223,100,423089,493.919,208971,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,49.61,------,218007,-0.31,493.92,3000,8.62,None
,85.101082,5.78,79,-1.17,-0.1,110176,100,458446,526.774,241497,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,47.34,------,216207,-0.14,526.77,3000,8.62,None
,85.101082,5.79,80,-1.17,-0.1,108576,100,453430,481.786,218456,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,53.21,------,219407,-0.15,481.79,3000,8.62,None
,85.101082,5.8,81,-1.17,-0.1,104183,100,434608,487.604,211917,0,,120000,800,,0,0,0,8,0,0,2.12E+08,0,0,51.58,------,213707,0.02,487.6,3000,8.62,None
,85.101097,5.81,82,-0.99,-0.08,105918,100,449965,503.613,226608,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,51.14,------,214307,0.06,503.61,3000,8.62,None
,85.101074,5.82,83,-1.26,-0.11,108293,100,458423,491.231,225191,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,50.11,------,212307,-0.24,491.23,3000,8.62,None
,85.101112,5.83,84,-0.81,-0.07,109685,100,455743,487.715,222272,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,52.34,------,217707,-0.4,487.71,3000,8.62,None
,85.101128,5.83,85,-0.63,-0.05,113394,100,492271,483.316,237922,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,51.71,------,216307,-0.46,483.32,3000,8.62,None
,85.101105,5.84,86,-0.9,-0.08,108859,100,448765,476.796,213970,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,51.79,------,214607,-0.42,476.8,3000,8.62,None
,85.101089,5.85,87,-1.08,-0.09,111765,100,460620,490.764,226056,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,49.05,------,215207,-0.49,490.76,3000,8.62,None
,85.101089,5.86,88,-1.08,-0.09,112424,100,454218,480.231,218129,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,52.23,------,214607,0,480.23,3000,8.61,None
,85.101097,5.87,89,-0.99,-0.08,116150,100,462037,481.004,222242,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,53.65,------,218007,0.2,481,3000,8.61,None
,85.10112,5.88,90,-0.72,-0.06,113878,100,461742,480.113,221688,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,53.43,------,214007,-0.11,480.11,3000,8.61,None
,85.101097,5.89,91,-0.99,-0.08,109926,100,459496,485.709,223181,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,50.42,------,219007,-0.12,485.71,3000,8.61,None
,85.101089,5.89,92,-1.08,-0.09,112445,100,458787,483.717,221923,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,52.59,------,214807,-0.22,483.72,3000,8.61,None
,85.101089,5.9,93,-1.08,-0.09,112428,100,464697,481.915,223944,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,52.84,------,215507,-0.06,481.91,3000,8.61,None
,85.101089,5.91,94,-1.08,-0.09,109136,100,450157,477.604,214997,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,52.04,------,212707,-0.37,477.6,3000,8.61,None
,85.101089,5.92,95,-1.08,-0.09,113778,100,463780,497.468,230716,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,51.31,------,213007,-0.1,497.47,3000,8.61,None
,85.101097,5.93,96,-0.99,-0.08,114320,100,466956,473.254,220988,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,53.4,------,218207,-0.73,473.25,3000,8.61,None
,85.101089,5.94,97,-1.08,-0.09,109853,100,451405,478.874,216166,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,54.96,------,212907,-0.26,478.87,3000,8.61,None
,85.101112,5.95,98,-0.81,-0.07,104102,100,420223,491.506,206542,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,50.59,------,216207,-0.39,491.51,3000,8.61,None
,85.101097,5.96,99,-0.99,-0.08,103806,100,425665,526.012,223905,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,47.77,------,216107,-0.09,526.01,3000,8.61,None
,85.101089,5.96,100,-1.08,-0.09,114316,100,477499,524.258,250333,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,48.47,------,216107,0,524.26,3000,8.61,None
,85.101089,5.97,101,-1.08,-0.09,113479,100,461298,468.199,215979,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,53.82,------,216607,0.03,468.2,3000,8.61,None
,85.101082,5.98,102,-1.17,-0.1,113005,100,469453,481.124,225865,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,55.13,------,213407,-0.03,481.12,3000,8.61,None
,85.101097,5.99,103,-0.99,-0.08,115795,100,471747,466.693,220161,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,53.65,------,217407,-0.32,466.69,3000,8.61,None
,85.101074,6,104,-1.26,-0.11,116807,100,471184,471.766,222288,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,53.21,------,219307,-0.18,471.77,3000,8.61,None
,85.101082,6.01,105,-1.17,-0.1,113357,100,451775,469.624,212164,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,51.51,------,214307,-0.29,469.62,3000,8.61,None
,85.101082,6.02,106,-1.17,-0.1,112162,100,466306,482.756,225112,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,53.98,------,219207,-0.13,482.76,3000,8.61,None
,85.101128,6.02,107,-0.63,-0.05,109466,100,437376,473.235,206981,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,52.8,------,212207,-0.17,473.24,3000,8.61,None
,85.101082,6.03,108,-1.17,-0.1,110375,100,452620,508.798,230292,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,49.78,------,218807,-0.34,508.8,3000,8.61,None
,85.101089,6.04,109,-1.08,-0.09,117365,100,477897,483.683,231151,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,50.67,------,216107,-0.03,483.68,3000,8.61,None
,85.101089,6.05,110,-1.08,-0.09,119768,100,483309,463.701,224111,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,54.64,------,216407,-0.59,463.7,3000,8.61,None
,85.101105,6.06,111,-0.9,-0.08,112647,100,447642,462.415,206996,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,53.55,------,216307,-0.26,462.42,3000,8.61,None
,85.101089,6.07,112,-1.08,-0.09,117200,100,471008,497.361,234261,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,51.52,------,214207,-0.25,497.36,3000,8.61,None
,85.101097,6.08,113,-0.99,-0.08,120376,100,481663,469.44,226112,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,54.53,------,219107,-0.12,469.44,3000,8.61,None
,85.101112,6.08,114,-0.81,-0.07,118200,100,477525,464.73,221921,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,54.78,------,216307,0.03,464.73,3000,8.61,None
,85.101089,6.09,115,-1.08,-0.09,119910,100,481008,461.003,221746,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,55.6,------,212907,0.06,461,3000,8.61,None
,85.101097,6.1,116,-0.99,-0.08,118739,100,475603,455.279,216532,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,56.06,------,217807,-0.14,455.28,3000,8.61,None
,85.101112,6.11,117,-0.81,-0.07,117585,100,476123,458.993,218537,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,53.12,------,212107,-0.51,458.99,3000,8.61,None
,85.101112,6.12,118,-0.81,-0.07,113525,100,444272,462.328,205399,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,53.47,------,214907,0.01,462.33,3000,8.61,None
,85.101112,6.13,119,-0.81,-0.07,113932,100,456526,502.858,229568,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,50.98,------,215607,-0.49,502.86,3000,8.61,None
,85.101097,6.13,120,-0.99,-0.08,117990,100,473750,478.176,226536,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,53.24,------,216307,0.29,478.18,3000,8.61,None
,85.101089,6.14,121,-1.08,-0.09,118689,100,470954,459.5,216403,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,53.35,------,216807,-0.41,459.5,3000,8.61,None
,85.101112,6.15,122,-0.81,-0.07,120328,100,476706,468.586,223378,0,,120000,800,,0,0,0,16,0,0,2.12E+08,0,0,54.89,------,212307,0.12,468.59,3000,8.61,None
,85.101097,6.16,123,-0.99,-0.08,123062,100,487137,465.818,226917,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,55.17,------,218807,-0.32,465.82,3000,8.61,None
,85.101105,6.17,124,-0.9,-0.08,122798,100,478374,453.158,216779,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,55.79,------,218907,0.12,453.16,3000,8.61,None
,85.101128,6.18,125,-0.63,-0.05,116072,100,458476,459.9,210853,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,53.86,------,213607,-0.28,459.9,3000,8.61,None
,85.101143,6.18,126,-0.45,-0.04,112579,100,440207,486.102,213986,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,49.3,------,214707,-0.56,486.1,3000,8.61,None
,85.101112,6.19,127,-0.81,-0.07,123218,100,488668,504.363,246466,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,50.37,------,214707,-0.44,504.36,3000,8.61,None
,85.101097,6.2,128,-0.99,-0.08,117600,100,460705,459.595,211738,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,52.29,------,214907,-0.18,459.6,3000,8.6,None
,85.101089,6.21,129,-1.08,-0.09,121732,100,486002,472.816,229790,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,54.96,------,216007,-0.2,472.82,3000,8.6,None
,85.101105,6.22,130,-0.9,-0.08,111044,100,442591,454.703,201248,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,54.81,------,217907,-0.46,454.7,3000,8.6,None
,85.101166,6.23,131,-0.18,-0.02,113984,100,465262,496.565,231033,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,51.75,------,213307,0.04,496.56,3000,8.6,None
,85.101074,6.24,132,-1.26,-0.11,121633,100,490883,505.184,247986,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,51.59,------,216607,-0.04,505.18,3000,8.6,None
,85.101105,6.24,133,-0.9,-0.08,121400,100,481245,454.848,218893,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,54.94,------,218407,-0.46,454.85,3000,8.6,None
,85.101097,6.25,134,-0.99,-0.08,123554,100,494179,455.289,224995,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,56.34,------,212907,-0.61,455.29,3000,8.6,None
,85.101105,6.26,135,-0.9,-0.08,121447,100,478469,456.422,218384,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,54.55,------,218707,-0.68,456.42,3000,8.6,None
,85.10112,6.27,136,-0.72,-0.06,124490,100,487966,459.237,224092,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,54.06,------,215807,-0.26,459.24,3000,8.6,None
,85.101105,6.28,137,-0.9,-0.08,124343,100,492481,457.597,225358,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,56.14,------,216907,-0.15,457.6,3000,8.6,None
,85.101112,6.28,138,-0.81,-0.07,124207,100,477058,446.269,212896,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,56.58,------,211907,-0.69,446.27,3000,8.6,None
,85.101105,6.29,139,-0.9,-0.08,122403,100,492290,459.25,226084,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,54.4,------,215407,-0.29,459.25,3000,8.6,None
,85.101097,6.3,140,-0.99,-0.08,128454,100,499434,456.525,228004,0,,120000,800,,0,0,0,15,0,0,2.12E+08,0,0,55.34,------,216007,-0.12,456.53,3000,8.6,None
,85.101105,6.31,141,-0.9,-0.08,122368,100,489086,438.983,214700,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,58.13,------,216607,-0.28,438.98,3000,8.6,None
